Rivastigmina Generis
Rivastigmina Generis
Rivastigmina Generis
Rivastigmina Generis
Rivastigmina Generis
Rivastigmina Generis
Rivastigmina Generis
Rivastigmina Generis
Rivastigmina Generis
Rivastigmina Generis
Rivastigmina Generis Phar
Rivastigmina Generis Phar
Rivastigmina Generis Phar
Rivastigmina Generis Phar
Rivastigmina Generis Phar
Rivastigmina Generis Phar
Rivastigmina Generis Phar
Rivastigmina Labesfal
Rivastigmina Labesfal
Rivastigmina Labesfal
Rivastigmina Labesfal
Rivastigmina Labesfal
Rivastigmina Labesfal
Rivastigmina Labesfal
Rivastigmina Mylan
Rivastigmina Mylan
Rivastigmina Mylan
Rivastigmina Mylan
Rivastigmina Mylan
Rivastigmina Mylan
Rivastigmina Mylan
Rivastigmina Mylan
Rivastigmina Mylan
Rivastigmina Mylan
Rivastigmina Pentafarma
Rivastigmina Pentafarma
Rivastigmina Pentafarma
Rivastigmina Sandoz
Rivastigmina Sandoz
Rivastigmina Sandoz
Rivastigmina Sandoz
Rivastigmina Sandoz
Rivastigmina Sandoz
Rivastigmina Sandoz
Rivastigmina Teva
Rivastigmina Teva
Rivastigmina Teva
Rivastigmina Teva
Rivastigmina toLife
Rivastigmina toLife
Rivastigmina toLife
Rivastigmina toLife
Rivastigmina toLife
Rivastigmina toLife
Rivastigmina toLife
Rivastigmina Zentiva
Rivastigmina Zentiva
Rivastigmina Zentiva
Abasaglar
Acarbose Friulchem
Acarbose Friulchem
Acarbose Friulchem
Ácido Valpróico Generis
Actrapid Penfill
Apidra
Apidra
Apidra
Aripiprazol Aurovitas
Aripiprazol Aurovitas
Aripiprazol Aurovitas
Aripiprazol Ciclum
Aripiprazol Mylan Pharma
Aripiprazol Zentiva
Aripiprazol Zentiva
Aripiprazol Zentiva
Azafalk
Azafalk
Azafalk
Azafalk
Ciclosporina Generis
Ciclosporina Generis
Ciclosporina Generis
Ciclosporina Generis
Ciclosporina Generis
Ciclosporina Generis
Ciclosporina Teva
Ciclosporina Teva
Ciclosporina Teva
Ciclosporina Teva
Ciclosporina Teva
Ciclosporina Teva
Ciprofloxacina Basi
Ciprofloxacina Basi
Ciprofloxacina Basi
Clozapina Aurovitas
Clozapina Aurovitas
Clozapina Mylan
Clozapina ratiopharm
Ddavp Desmopressin
Desmopressina Teva
Desmopressina Teva
Desmopressina Teva
Desmopressina Teva
Enalapril + Lercanidipina Mylan
Enalapril + Lercanidipina Ratiopharm
Enalapril + Lercanidipina Teva
Enicil Duo
Enicilfree
Fiasp
Fiasp
Fiasp
Gabapentina Aurobindo
Gabapentina Farmoz
Gabapentina Germed
Gabapentina Germed
Gabapentina Teva
Gliclazida Cinfa
Gliclazida Zentiva
Gliclazida Zentiva
Humalog
Humalog
Humalog Junior KwikPen
Humalog KwikPen
Humalog KwikPen
Humalog Mix25
Humalog Mix25 KwikPen
Humalog Mix50
Humalog Mix50 KwikPen
Humulin M3
Humulin Nph
Humulin Regular
Imuran
Imuran
Insulatard Penfill
Insuman Basal
Insuman Basal
Insuman Comb 25
Insuman Comb 25
Insuman Rapid
Insuman Rapid
IntronA 18 milhões UI Solução Injectável
IntronA 18 milhões UI Solução Injectável numa Caneta Multidose
IntronA 30 milhões UI Solução Injectável numa Caneta Multidose
IntronA 60 milhões UI Solução Injectável numa Caneta Multidose
Lamotrigina Aurobindo
Lamotrigina Aurobindo
Lamotrigina Azevedos
Lamotrigina Azevedos
Lamotrigina Basi
Lamotrigina Basi
Lamotrigina Generis
Lamotrigina Generis
Lamotrigina Generis
Lamotrigina Mylan
Lamotrigina Mylan
Lamotrigina Teva 25 mg Comprimidos
Lamotrigina Teva 50 mg Comprimidos
Lamotrigina toLife
Lamotrigina toLife
Lamotrigina Wynn
Lamotrigina Wynn
Lantus
Lantus
Lantus
Levemir
Levetiracetam Amperlem
Levetiracetam Amperlem
Levetiracetam Tecnigen
Levetiracetam Tecnigen
Levetiracetam Tecnigen
Levetiracetam Tecnigen
Levetiracetam Teva
Levetiracetam Teva
Levodopa + Carbidopa + Entacapona Ciclum
Levodopa + Carbidopa + Entacapona Ciclum
Lisinopril Basi
Lisinopril Jaba 5 mg Comprimidos
Losartan Wynn
Lyumjev
Lyumjev
Lyumjev Junior KwikPen
Lyumjev KwikPen
Lyumjev KwikPen
Metformina Azevedos
Metformina Basi
Metformina Basi
Minirin
Minirin
Minirin
Mixtard 30 Penfill
Nictur
Nivoflox
NovoMix 30 FlexPen
NovoMix 30 Penfill
NovoRapid Penfill
NovoRapid PumpCart
Olanzapina Alter
Olanzapina Alter
Olanzapina Aurovitas
Olanzapina Generis
Olanzapina Generis
Olanzapina Generis
Olanzapina Generis
Olanzapina Krka
Olanzapina Krka
Olanzapina Teva
Olanzapina Teva
Paliperidona Pentafarma
Pioglitazona Aurovitas
Pioglitazona Aurovitas
Pioglitazona Aurovitas
Pioglitazona Aurovitas
Pregabalina Aristo
Pregabalina Aristo
Pregabalina Aristo
Pregabalina Aristo
Pregabalina Aristo
Pregabalina Aristo
Pregabalina Aristo
Pregabalina Aurovitas
Pregabalina Azevedos
Pregabalina Azevedos
Pregabalina Ciclum
Pregabalina Mylan
Pregabalina Tecnigen
Pregabalina Tecnigen
Pregabalina Zentiva
Quetiapina Alter SR
Quetiapina Aristo
Quetiapina Aristo
Quetiapina Bluepharma LP
Quetiapina Bluepharma LP
Quetiapina Bluepharma LP
Quetiapina Bluepharma LP
Quetiapina Bluepharma LP
Quetiapina Bluepharma LP
Quetiapina Bluepharma LP
Quetiapina Fair-Med
Quetiapina Rocoz SR
Rasagilina Bluepharma
Risperidona Basi
Risperidona Genedec 1 mg Comprimidos
Risperidona Mylan
Ropinirol Labesfal LP
Ropinirol Labesfal LP
Ropinirol Labesfal LP
Ropinirol Mylan
Ropinirol Mylan
Ropinirol Mylan
Ropinirol Mylan
Ropinirol Mylan
Sandimmun
Semglee
Strymix
Strymix
Ticlopidina Betlife 250 mg Comprimidos
Timolol + Dorzolamida Germed
Topiramato Ciclum
Topiramato ratiopharm
Topiramato Wynn
Toujeo
Tresiba
Valaciclovir Aurovitas
Ziprasidona Aurobindo
Ziprasidona Aurobindo
Ziprasidona Aurobindo
Ziprasidona Aurobindo
Ziprasidona Aurobindo
Ziprasidona Ciclum
Zonisamida Tolife
Lamotrigina Aurobindo
Metformina Basi
Gabapentina Aurobindo
Propranolol Accord
Zonisamida ratiopharm
Acarbose Establix
Metformina Basi
Carvedilol GP
Gliclazida Mylan
Quetiapina Rocoz SR
Atenolol Azevedos
Levetiracetam Aurovitas
Metformina Bluefish
Olanzapina Basi
Glimepirida Tolife
Metformina Azevedos
Pregabalina Tecnigen
Strymix
Carbamazepina Labesfal 200 mg Comprimidos
Carbamazepina Wynn
Pregabalina Aristo
Metformina Pensa
Metformina Pensa
Olanzapina Zentiva
Gliclazida Labesfal LP
Metformina Aurovitas
Metformina Pensa
Montelucaste Ratiopharm
Olanzapina Alter
Quetiapina Fair-Med
Risperidona Basi
Risperidona Basi
Ropinirol Ratiopharm
Zonisamida Pentafarma
Zonisamida ratiopharm
Aripiprazol Aurovitas
Clozapina Mylan
Strymix
Aripiprazol Aurovitas
Metformina Mylan
Pioglitazona Accord
Pregabalina  Vitória
Pregabalina Tecnigen
Risperidona Mylan
Amlodipina + Valsartan Aurovitas
Carbamazepina Wynn
Carvedilol Jaba 6,25 mg Comprimidos
Fluconazol Basi
Quetiapina Alter SR
Carbamazepina Wynn
Clozapina ratiopharm
Largactil
Metformina Azevedos
Olanzapina Generis
Pregabalina Aristo
Haldol
Latanoprost Aristo
Metformina Mylan
Quetamed
Quetiapina Aristo
Quetiapina Aristo
Quetiapina Bluepharma
Risperidona Mylan
Ropinirol Generis Phar
Acarbose Establix
Amlodipina Mepha
Gabapentina Aurobindo
Glimepirida Generis
Luminaletas
Metformina Aurovitas
Metformina Bluefish
Metformina Mylan
Metformina Zentiva
Rivotril
Artane
Glibenclamida Generis 2,5 mg Comprimidos
Irbesartan + Hidroclorotiazida Azevedos
Ropinirol Ratiopharm
Topiramato Genedec
Glimepirida Diapiride
Hidantina
Lamictal
Pregabalina Azevedos
Pregabalina Bluepharma
Ropinirol Mylan
Zonisamida Pentafarma
Bialminal
Lamictal
Largactil IM
Largactil IV
Levetiracetam Bluefish
Metformina Pharmakern
Risperidona Aurobindo
Ropinirol Genedec
Ropinirol Teva
Akineton
Carbamazepina Alter 200 mg Comprimidos
Nozinan
Olanzapina Azevedos
Quetiapina Accord
Risperidona Pentafarma
Carbamazepina Generis 200 mg Comprimidos
Carbamazepina Labesfal 200 mg Comprimidos
Carbamazepina Mylan
Gliclazida Generis
Metformina Azevedos
Quetiapina toLife SR
Acarbose DNA Pharma
Fluconazol Aurovitas
Irbesartan Aurovitas
Largactil
Nozinan 25
Risperidona Aurobindo
Valsartan + Hidroclorotiazida Ciclum
Amlodipina Krka
Bromocriptina Generis 2,5 mg Comprimidos
Clozapina Aurovitas
Gliclazida Azevedos
Olanzapina Alter
Olanzapina Nolian
Olanzapina Teva
Olanzapina toLife
Quetiapina Rocoz SR
Topiramato Ciclum
Lamictal
Largactil
Metformina ToLife
Perindopril + Indapamida Vitória
Pregabalina Teva
Topiramato Genedec
Gabapentina Germed
Glimepirida Glimial
Pioglitazona Accord
Candesartan + Hidroclorotiazida Teva
Glucovance
Haldol
Metformina Aurobindo
Metformina Pensa
Amoxicilina + Ácido clavulânico Bluepharma
Artane
Carbamazepina Labesfal 400 mg Comprimidos
Depakine Chronosphere
Gliclazida ratiopharm
Pregabalina Azevedos
Quetiapina Farmoz
Tiapridal
Gliclazida Bluepharma 80 mg Comprimidos
Gliclazida Sandoz
Indapamida Teva
Levetiracetam Tecnigen
Metformina Sandoz 850 mg Comprimidos revestidos
Minidiab
Quetiapina Bluepharma LP
Quetiapina Rocoz SR
Ropinirol Mylan
Tiaprida Generis
Valsartan + Hidroclorotiazida Ciclum
Glibenclamida Generis 2,5 mg Comprimidos
Gliclazida Teva
Haldol
Lercanidipina Jaba
Quetiapina SR Zentiva
Ramipril Aurobindo
Rivotril
Stagid
Amlodipina + Valsartan Ciclum
Atenolol Generis 50 mg Comprimidos Revestidos
Candesartan Aurobindo
Gliclazida GP 80 mg Comprimidos
Gliclazida Labesfal 80 mg Comprimidos
Lercanidipina GP
Levetiracetam Alter
Levetiracetam Aurovitas
Levetiracetam Teva
Lisinopril Jaba 5 mg Comprimidos
Metformina Aurobindo
Mysoline
Pregabalina ratiopharm
Ramipril + Hidroclorotiazida Krka
Ramipril Jaba
Rivotril
Ropinirol Genedec
Ropinirol Generis Phar
Ropinirol Teva
Bialminal Forte
Glimepirida Ciclum 2 mg Comprimidos
Olanzapina Generis
Proaxen
Tegretol
Zigabal
Ácido Valpróico Ratiopharm 300 mg Comprimidos de libertação prolongada
Akineton
Artane
Dogmatil
Glimepirida Aurovitas
Glimepirida Diapiride
Hidantina
Lamictal
Levodopa + Carbidopa + Entacapona Ciclum
Metformina Generis
Pramipexol Aurobindo
Topiramato Ciclum
Akineton Retard
Bialminal
Glimepirida Glimial
Indapamida Aurovitas
Indapamida Labesfal
Indapamida Teva
Irbesartan + Hidroclorotiazida Basi
Lamotrigina Azevedos
Levodopa + Carbidopa Fair-Med
Quetiapina Alter
Quetiapina Aurobindo
Quetiapina ratiopharm
Quetiapina Rocoz
Risperidona Ratiopharm
Selegilina Generis 5 mg Comprimidos
Zonisamida ratiopharm
Ácido valpróico Generis
Bisoprolol Jaba 5 mg Comprimidos revestidos
Bunil
Ciprofloxacina Sandoz
Entix
Gabapentina Pharmakern
Indapamida Cinfa
Mestinon
Risperidona Genedec 1 mg Comprimidos
Risperidona Krka
Ácido Valpróico Generis
Glimepirida Aurovitas
Glimepirida Generis
Glimepirida Tolife
Metformina Bluefish
Metformina Ciclum
Metformina Mylan
Olmesartan medoxomilo Atolme
Akineton
Alopurinol Ciclum 300 mg Comprimidos
Brimonidina Bluepharma
Candesartan Basi
Carbamazepina Alter 200 mg Comprimidos
Carbamazepina Generis 200 mg Comprimidos
Clozapina Generis
Glibenclamida Generis 5 mg Comprimidos
Gliclazida Labesfal LP
Irbesartan + Hidroclorotiazida Azevedos
Irbesartan + Hidroclorotiazida Basi
Lamotrigina Azevedos
Pregabalina Azevedos
Pregabalina Gática
Risperidona Alter
Risperidona Basi
Risperidona Bluepharma
Risperidona GP 1 mg Comprimidos
Risperidona Krka
Risperidona Mylan
Risperidona Ratiopharm 1 mg Comprimidos
Risperidona Sandoz 1 mg Comprimidos
Risperidona Teva
Risperidona Teva
Risperidona toLife 1 mg Comprimidos
Ziprasidona Ciclum
Ciprofloxacina Ratiopharm 500 mg Comprimidos Revestidos
Gabapentina Ratiopharm 100 mg Cápsulas
Pramipexol Aurobindo
Carbamazepina Mylan
Diamicron LM 60 mg
Dorcilfree
Gabapentina Teva
Metformina Ratiopharm
Perindopril + Indapamida Farmoz
Ziprasidona Ciclum
Zonisamida Mylan
Amissulprida Aurovitas
Dorcil
Gabapentina Generis
Gabapentina Teva
Gabapentina Teva
Orap Forte
Acarbose DNA Pharma
Amissulprida Generis
Amissulprida Mylan
Bromocriptina Generis 2,5 mg Comprimidos
Ciprofloxacina Cinfa 500 mg comprimidos revestidos
Gentamicina Labesfal
Gliclazida Sandoz
Ikynol
Largactil
Latanoprost Ciclum
Ramipril + Hidroclorotiazida Labesfal
Alopurinol Mylan
Betoptic
Inderal
Letter
Mirtazapina Jaba
Perindopril Vitória
Pregabalina Aurovitas
Pregabalina Ciclum
Rivotril
Ziprasidona Ciclum
Amoxicilina + Ácido Clavulânico Sandoz 125 mg + 31,25 mg/5 ml Pó para susp. oral
Gabapentina Teva
Gabapentina Vitória
Montelucaste Vitória
Pregabalina Tecnigen
Telmisartan + Hidroclorotiazida Aristo
Tercian
Acarbose Generis
Furosemida Bluefish
Haldol Decanoato
Irbesartan + Hidroclorotiazida Pharmakern
Lercanidipina GP
Metformina Aurobindo
Pregabalina Alter
Ropinirol Mylan
Valsartan Zentiva
Dilaclan
Diplexil
Espironolactona Mylan
Levodopa + Carbidopa Fair-Med
Metformina ToLife
Olmesartan medoxomilo Ciclum
Risperidona Mylan
Ropinirol Generis Phar
Acarbose DNA Pharma
Acarbose Mylan
Clozapina Mylan
Lamotrigina Azevedos
Losartan + Hidroclorotiazida Jaba 50 mg + 12,5 mg Comprimidos revestidos
Metformina ToLife
Abilify
Amoxicilina toLife
Depakine
Diplexil
Diplexil-R
Gabapentina Almus
Gabapentina Alter
Gabapentina Ciclum 100 mg Cápsulas
Gabapentina Mylan
Indapamida Aurovitas
Lamictal
Lamotrigina Wynn
Levetiracetam Vitória
Madopar
Madopar HBS
Nozinan
Nozinan 25
Physioglau 1%
Physioglau 2%
Quetiapina Ciclum
Risperidona Ratiopharm
Sinemet CR
Starlix
Timolen Forte
Timoptol
Timoptol
Topamax
Acarbose Labesfal
Amlodipina + Valsartan TAD
Depakine
Glimepirida Diapiride
Lanoxin MD
Levetiracetam Aurobindo
Montelucaste Tecnigen
Olanzapina Pharmakern
Pregabalina Zentiva
Amlodipina Orexene
Bertocil
Clozapina ratiopharm
Depakine Chronosphere
Dogmatil
Fluidema
Gabapentina Farmoz 100 mg Cápsulas
Gabapentina Farmoz 400 mg Cápsulas
Gabapentina Gabamox 100 mg Cápsulas
Gabapentina Pharmakern
Gabapentina toLife
Gliclazida Generis
Glimepirida Glimial
Minidiab
Pioglitazona Aurobindo
Pregabalina Tecnigen
Quetiapina Alter SR
Trivastal 50 Retard
Vipidia
Amiloride + Hidroclorotiazida Ratiopharm 5 mg e 50 mg Comprimidos
Amlodipina Jaba 5 mg comprimidos
Amoxicilina + Ácido Clavulânico Basi
Flindix
Quetiapina Pentafarma
Risperidona Genedec 2 mg Comprimidos
Risperidona Genedec 4 mg Comprimidos
Timolol + Dorzolamida Aurovitas
Valsartan + Hidroclorotiazida Teva
Alopurinol Generis
Alopurinol Labesfal
Irbesartan Mylan
Perindopril Generis
Pramipexol Azevedos
Pregabalina Pharmakern
Sinemet
Socian
Tiaprida Generis
Zofenil
Diplexil 150
Gabapentina Almus
Gabapentina Farmoz 100 mg Cápsulas
Gliclazida Azevedos
Gliclazida Teva
Lamotrigina Teva 25 mg Comprimidos
Pioglitazona Accord
Ramipril Aurobindo
Ramipril Jaba
Rasagilina Aristo
Risperidona Aurobindo
Risperidona Generis
Stagid
Acarbose Bluepharma
Bisoprolol Accord
Haldol
Inderal
Levetiracetam Aurovitas
Parkadina
Tercian
Gentamicina Labesfal
Gliclazida Krka
Gliclazida ratiopharm
Glimepirida Aurovitas
Glimepirida Ciclum 2 mg Comprimidos
Glimepirida Generis
Glimepirida Tolife
Haldol Decanoato
Indapamida Alter 2,5 mg Comprimidos Revestidos
Indapamida Mylan
Indapamida Sandoz 2,5 mg Comprimidos revestidos
Levodopa + Carbidopa + Entacapona Ciclum
Montelucaste Vitória
Olanzapina Aurobindo
Parlodel
Risperidona Aurobindo
Risperidona Mylan
Topiramato ratiopharm
Topiramato Refta
Valsartan Teva
Zonegran
Zonisamida Tolife
Amoxicilina + Ácido Clavulânico Aurovitas
Carbinib
Lamotrigina Azevedos
Lamotrigina Basi
Lamotrigina toLife
Levotiroxina sódica Ratiopharm
Olmesartan medoxomilo Farmoz
Ramipril Krka
Timogel
Trandolapril Mylan
Carbamazepina Generis 400 mg Comprimidos
Indapamida Generis 2,5 mg Comprimidos Revestidos
Indapamida GP 2,5 mg Comprimidos revestidos
Lamotrigina Aurobindo
Quetiapina Teva
Aripiprazol Zentiva
Bisoprolol Jaba 5 mg Comprimidos revestidos
Candesartan + Hidroclorotiazida Alter
Carbamazepina Mylan
Cisordinol Depot
Irbesartan Aurovitas
Irbesartan Mylan
Losartan + Hidroclorotiazida Aurovitas
Physioglau 2% Unidoses
Quetiapina Generis
Resochina
Bisoprolol Bluepharma
Bunil
Glimepirida Aurovitas
Glimepirida Generis
Glimepirida Tolife
Januvia
Mysoline
Quetiapina Teva
Risperidona Pharmakern
Valsartan Mylan
Xelevia
Fluconazol Basi
Gliclazida Generis
Hygroton
Olanzapina Aurobindo
Olanzapina Azevedos
Olanzapina Farmoz
Olmesartan medoxomilo + Hidroclorotiazida Cinfa
Pramipexol Azevedos
Pregabalina GP
Trandolapril Generis
Amoxicilina Generis 500 mg Cápsulas
Aripiprazol Tolife
Candesartan Aurovitas
Gliclazida Mylan
Metformina Aurobindo
Pioglitazona Accord
Pregabalina Aurovitas
Pregabalina Ciclum
Quetiapina Alter SR
Risperdal
Risperidona Generis
Risperidona Mylan
Risperidona Sandoz
Risperidona toLife
Topiramato Genedec
Valsartan + Hidroclorotiazida Teva
Atenolol Sandoz
Carvedilol Jaba 6,25 mg Comprimidos
Fluconazol Aurovitas
Lamotrigina Mylan
Metformina Azevedos
Nebivolol Ratiopharm
Pregabalina  Vitória
Valsartan Zentiva
Aripiprazol Aurovitas
Artane
Candesartan Basi
Dyazide
Lanoxin
Olmesartan medoxomilo + Hidroclorotiazida Cinfa
Azitromicina Aurovitas
Azitromicina Basi
Entacapona Teva
Floxapen
Fluanxol Retard
Furosemida Generis
Gliclazida Alter
Gliclazida Bluepharma 80 mg Comprimidos
Gliclazida Labesfal 80 mg Comprimidos
Glucovance
Inovelon
Lamotrigina Generis
Lamotrigina Generis
Pregabalina Aristo
Quetamed
Timabak
Ácido Valpróico Ratiopharm 300 mg Comprimidos de libertação prolongada
Atenolol Alter 50 mg comprimidos
Atenolol Bluepharma
Atenolol Cinfa 50 mg Comprimidos
Atenolol Mylan
Atenolol Ratiopharm 50 mg Comprimidos Revestidos
Edolglau
Levetiracetam Jaba
Lisinopril Mepha 5 mg Comprimidos
Ramipril Krka
Telmisartan Basi
Topiramato Farmoz
Topiramato Wynn
Dorzolamida Aurovitas
Dorzolamida Mylan
Eutirox
Indapamida Farmoz
Indapamida Zentiva
Losartan Jaba
Losartan Teva
Olmesartan medoxomilo Pentafarma
Trusopt
Amlodipina + Valsartan Tolife
Carvedilol Labesfal
Ciprofloxacina Bluepharma
Claritromicina Basi
Drosdiol
Enalapril + Lercanidipina Mylan
Enalapril Ciclum 5 mg comprimidos
Gliclazida GP 80 mg Comprimidos
Pantoprazol Braiter
Vascorlen
Ciprofloxacina Azevedos
Enalapril Bluepharma 5 mg comprimidos
Entix
Gentamicina Labesfal
Pregabalina Alter
Pregabalina Lek
Pregabalina Teva
Topiramato Ciclum
Topiramato GP
Topiramato Refta
Candesartan Zentiva
Espironolactona Alter
Flindix Retard
Olanzapina Ciclum
Olanzapina Sandoz
Amiodarona Labesfal
Bisoprolol Accord
Bisoprolol Krka
Brimonidina Mylan
Enicil
Lanitop
Metibasol
Nitromint
Pregabalina Zentiva
Valsartan + Hidroclorotiazida Ciclum
Valsartan + Hidroclorotiazida Teva
Valsartan + Hidroclorotiazida toLife
Valsartan Aurobindo
Valsartan Teva
Valsartan toLife
Valsartan Zentiva
Amiodarona Mylan
Bisoprolol Krka
Candesartan + Hidroclorotiazida Mylan
Enalapril Mepha 5 mg Comprimidos
Enalapril Ratiopharm
Fluconazol Krka
Levodopa + Carbidopa Fair-Med
Moduretic
Perindopril + Indapamida Vitória
Sumamed
Amlodipina Basi
Amlodipina Orexene
Carvedilol Mylan
Claritromicina TAD
Enalapril Krka
Irbesartan + Hidroclorotiazida Mylan
Amiodarona Alter
Amiodarona Bluepharma
Amiodarona Generis 200 mg Comprimidos
Amiodarona GP 200 mg Comprimidos
Amlodipina Jaba 5 mg comprimidos
Aripiprazol Ciclum
Candesartan + Hidroclorotiazida Teva
Candesartan Alter
Captopril Carencil 25 mg Comprimidos
Effiplen
Glucophage
Letter
Levotiroxina sódica Ratiopharm
Ramipril + Hidroclorotiazida Krka
Trimetazidina Teva
Carvedilol Ratiopharm
Furosemida Sandoz 40 mg Comprimidos
Isoptin 40
Olmesartan medoxomilo + Hidroclorotiazida Generis
Pantoprazol Tetrafarma
Pregabalina Azevedos
Ramipril Farmoz
Ramipril Zentiva
Zonisamida Mylan
Bisoprolol Aurobindo
Bisoprolol Krka
Carvedilol Jaba 25 mg Comprimidos
Furosemida Vitória
Levetiracetam Bluefish
Metformina Ciclum
Metibasol
Ramipril toLife
